12:02:47.516 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Processing DLLs and components in package JetBrains.Profilers.Common.SystemModules.Core.
12:02:47.516 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded and validated PrecalculatedPartCatalog for Subplatform Rider\WinForms.Designer, files (11pcs)[JetBrains.ReSharper.Features.WinForms.Designer.External.Core.deps.json, JetBrains.ReSharper.Features.WinForms.Designer.External.Core.exe, JetBrains.ReSharper.Features.WinForms.Designer.External.Core.xml, JetBrains.ReSharper.Features.WinForms.Designer.External.dll, JetBrains.ReSharper.Features.WinForms.Designer.External.xml, Microsoft.DotNet.DesignTools.Protocol.dll, Microsoft.DotNet.DesignTools.Protocol.xml, Microsoft.DotNet.DesignTools.Server.dll, Microsoft.DotNet.DesignTools.Server.xml, Microsoft.WinForms.Utilities.Shared.dll, Microsoft.WinForms.Utilities.Shared.xml].
12:02:47.516 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Processing DLLs and components in package JetBrains.Profilers.Common.Timeline.DAL.
12:02:47.516 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\SignatureDefinitions, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Timeline.DAL, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\SystemModules\Core, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\SubsystemsManagement\Core, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\SignatureDefinitions, files (2pcs)[JetBrains.Common.SignatureDefinitions.dll, JetBrains.Common.SignatureDefinitions.xml].
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Processing DLLs and components in package JetBrains.Profilers.Common.Timeline.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Timeline.DAL, files (2pcs)[JetBrains.Common.Timeline.DAL.dll, JetBrains.Common.Timeline.DAL.xml].
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Processing DLLs and components in package JetBrains.Profilers.Common.UIInteractive.Avalonia.UI.Avalonia.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\SystemModules\Core, files (2pcs)[JetBrains.Common.SystemModules.Core.dll, JetBrains.Common.SystemModules.Core.xml].
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\SubsystemsManagement\Core, files (2pcs)[JetBrains.Common.SubsystemsManagement.Core.dll, JetBrains.Common.SubsystemsManagement.Core.xml].
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Common.Util.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Processing DLLs and components in package JetBrains.Profilers.Common.UIInteractive.Shell.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Timeline, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\UIInteractive\Avalonia\UI.Avalonia, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util, validation pending.
12:02:47.517 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Debugger\Debugger\Linq.Plugin, validation pending.
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\UIInteractive\Avalonia\UI.Avalonia, files (2pcs)[JetBrains.Common.UI.Avalonia.dll, JetBrains.Common.UI.Avalonia.xml].
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Processing DLLs and components in package JetBrains.Profilers.Common.Util.MemoryMappedStorage.
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util, files (2pcs)[JetBrains.Common.Util.dll, JetBrains.Common.Util.xml].
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Common.Util.Metadata.
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Debugger\Debugger\Linq.Plugin, files (2pcs)[JetBrains.Debugger.Linq.Plugin.dll, JetBrains.Debugger.Linq.Plugin.xml].
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.Common.Util.Shell.
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.Metadata, validation pending.
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.Metadata, files (2pcs)[JetBrains.Common.Util.Metadata.dll, JetBrains.Common.Util.Metadata.xml].
12:02:47.518 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Common.Util.ViewModel.
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.Shell, validation pending.
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.ViewModel, validation pending.
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.Shell, files (2pcs)[JetBrains.Common.Util.Shell.dll, JetBrains.Common.Util.Shell.xml].
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.dotTrace.Api.Home.
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.ViewModel, files (2pcs)[JetBrains.Common.Util.ViewModel.dll, JetBrains.Common.Util.ViewModel.xml].
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.dotTrace.Api.Viewer.
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\dotTrace.Api\Home, validation pending.
12:02:47.519 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\dotTrace.Api\Viewer, validation pending.
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\dotTrace.Api\Home, files (2pcs)[JetBrains.dotTrace.Api.Home.dll, JetBrains.dotTrace.Api.Home.xml].
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.EtwService.Core.
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\dotTrace.Api\Viewer, files (2pcs)[JetBrains.dotTrace.Api.Viewer.dll, JetBrains.dotTrace.Api.Viewer.xml].
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Ide.Common.
12:02:47.520 |V| ThreadManagementUnit(S)       | JetPool Manager:11 | All threads are busy. Adding new thread to the pool
12:02:47.520 |V| ThreadManagementUnit(S)       | JetPool Manager:11 | Short Tasks: starting executor JetPool(S) #12
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\EtwService\Core, validation pending.
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Ide\Common, validation pending.
12:02:47.520 |V| JetScheduler                  | JetPool(S) #12:25  | Thread 'JetPool(S) #12' started execution in unit 'Short Tasks'. #allExecutors=12, #freeExecutors=0
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Ide\Common, files (2pcs)[JetBrains.Common.Ide.Core.dll, JetBrains.Common.Ide.Core.xml].
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Ide.Rider.
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Processing DLLs and components in package JetBrains.Profilers.Profiler.Configurator.Common.
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\EtwService\Core, files (4pcs)[JetBrains.Etw.dll, JetBrains.Etw.UnityProfilerApi.dll, JetBrains.Etw.UnityProfilerApi.xml, JetBrains.Etw.xml].
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.Core.
12:02:47.520 |V| LoadedDeployedPackages        | JetPool(S) #11:24  | Loaded non-validated PrecalculatedPartCatalog for Subplatform Rider\Rider.Backend, validation pending.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Ide\Rider, validation pending.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Configurator\Common, validation pending.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Core, validation pending.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Ide\Rider, files (2pcs)[JetBrains.Common.Ide.Rider.dll, JetBrains.Common.Ide.Rider.xml].
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.InternalLauncher.Common.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Configurator\Common, files (2pcs)[JetBrains.Profiler.Configurations.dll, JetBrains.Profiler.Configurations.xml].
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.Profiler.Launcher.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Core, files (4pcs)[JetBrains.Profiler.dll, JetBrains.Profiler.Util.dll, JetBrains.Profiler.Util.xml, JetBrains.Profiler.xml].
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.ProfilingInstance.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Profiler.Launcher, validation pending.
12:02:47.521 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\InternalLauncher\Common, validation pending.
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\ProfilingInstance, validation pending.
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Profiler.Launcher, files (2pcs)[JetBrains.Profiler.Launcher.dll, JetBrains.Profiler.Launcher.xml].
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.Windows.Engine.
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\InternalLauncher\Common, files (2pcs)[JetBrains.Profiler.InternalLauncher.dll, JetBrains.Profiler.InternalLauncher.xml].
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.Windows.Remotable.
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\ProfilingInstance, files (2pcs)[JetBrains.ProfilingInstance.dll, JetBrains.ProfilingInstance.xml].
12:02:47.522 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.Profiler.Kernel.Windows.RemoteApi.
12:02:47.523 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Windows\Remotable, validation pending.
12:02:47.523 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Windows\RemoteApi, validation pending.
12:02:47.523 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Windows\Engine, validation pending.
12:02:47.523 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\UIInteractive\Shell, validation pending.
12:02:47.523 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.MemoryMappedStorage, validation pending.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Windows\RemoteApi, files (2pcs)[JetBrains.Profiler.Windows.RemoteApi.dll, JetBrains.Profiler.Windows.RemoteApi.xml].
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Profilers.Profiler.Snapshot.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Util.MemoryMappedStorage, files (2pcs)[JetBrains.Common.Util.MemoryMappedStorage.dll, JetBrains.Common.Util.MemoryMappedStorage.xml].
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Processing DLLs and components in package JetBrains.Profilers.Psi.Navigation.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\Timeline, files (10pcs)[JetBrains.Common.Timeline.EventLog.dll, JetBrains.Common.Timeline.EventLog.Interface.dll, JetBrains.Common.Timeline.EventLog.Interface.xml, JetBrains.Common.Timeline.EventLog.Writer.dll, JetBrains.Common.Timeline.EventLog.Writer.xml, JetBrains.Common.Timeline.EventLog.xml, JetBrains.Common.Timeline.Framework.dll, JetBrains.Common.Timeline.Framework.Interface.dll, JetBrains.Common.Timeline.Framework.Interface.xml, JetBrains.Common.Timeline.Framework.xml].
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Processing DLLs and components in package JetBrains.Profilers.Psi.UnitTesting.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #6:17   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Psi.Features\Web\Core, validation pending.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Snapshot, validation pending.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Psi\Navigation, validation pending.
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Common\UIInteractive\Shell, files (8pcs)[JetBrains.Common.Icicle.dll, JetBrains.Common.Icicle.xml, JetBrains.Common.RealtimeChart.dll, JetBrains.Common.RealtimeChart.xml, JetBrains.Common.UI.Shell.dll, JetBrains.Common.UI.Shell.xml, JetBrains.Common.ViewModels.dll, JetBrains.Common.ViewModels.xml].
12:02:47.524 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Processing DLLs and components in package JetBrains.dotCover.Core.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Psi\Navigation, files (2pcs)[JetBrains.Common.Util.Navigation.dll, JetBrains.Common.Util.Navigation.xml].
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Windows\Remotable, files (10pcs)[JetBrains.Profiler.Windows.Remotable.Agent.dll, JetBrains.Profiler.Windows.Remotable.Agent.xml, JetBrains.Profiler.Windows.Remotable.CrossDomain.dll, JetBrains.Profiler.Windows.Remotable.CrossDomain.xml, JetBrains.Profiler.Windows.Remotable.dll, JetBrains.Profiler.Windows.Remotable.Proxy.dll, JetBrains.Profiler.Windows.Remotable.Proxy.xml, JetBrains.Profiler.Windows.Remotable.Util.dll, JetBrains.Profiler.Windows.Remotable.Util.xml, JetBrains.Profiler.Windows.Remotable.xml].
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Snapshot, files (4pcs)[JetBrains.Profiler.Snapshot.dll, JetBrains.Profiler.Snapshot.Interface.dll, JetBrains.Profiler.Snapshot.Interface.xml, JetBrains.Profiler.Snapshot.xml].
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.dotCover.EntryPoints.Common.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.dotCover.EntryPoints.Legacy.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Processing DLLs and components in package JetBrains.dotCover.EntryPoints.Rider.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #3:14   | Loaded non-validated PrecalculatedPartCatalog for Subplatform Profilers\Psi\UnitTesting, validation pending.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded and validated PrecalculatedPartCatalog for Subplatform Profilers\Profiler\Kernel\Windows\Engine, files (13pcs)[JetBrains.Profiler.Windows.dll, JetBrains.Profiler.Windows.ElevationAgent.exe, JetBrains.Profiler.Windows.ElevationAgent.exe.config, JetBrains.Profiler.Windows.ElevationAgent.xml, JetBrains.Profiler.Windows.Impl.dll, JetBrains.Profiler.Windows.Impl.dll.config, JetBrains.Profiler.Windows.Impl.xml, JetBrains.Profiler.Windows.RemoteAgent.dll, JetBrains.Profiler.Windows.RemoteAgent.dll.config, JetBrains.Profiler.Windows.RemoteAgent.xml, JetBrains.Profiler.Windows.SysTools.dll, JetBrains.Profiler.Windows.SysTools.xml, JetBrains.Profiler.Windows.xml].
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Processing DLLs and components in package JetBrains.dotCover.Model.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded non-validated PrecalculatedPartCatalog for Subplatform dotCover\EntryPoints.Common, validation pending.
12:02:47.525 |V| LoadedDeployedPackages        | JetPool(S) #10:21  | Loaded non-validated PrecalculatedPartCatalog for Subplatform dotCover\Core, validation pending.
12:02:47.526 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded non-validated PrecalculatedPartCatalog for Subplatform dotCover\Model, validation pending.
12:02:47.526 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded non-validated PrecalculatedPartCatalog for Subplatform dotCover\EntryPoints.Legacy, validation pending.
12:02:47.526 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded non-validated PrecalculatedPartCatalog for Subplatform dotCover\EntryPoints.Rider, validation pending.
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Loaded and validated PrecalculatedPartCatalog for Subplatform dotCover\EntryPoints.Common, files (6pcs)[JetBrains.dotCover.EntryPoints.Common.dll, JetBrains.dotCover.EntryPoints.Common.xml, JetBrains.dotCover.TestRunnerClientController.dll, JetBrains.dotCover.TestRunnerClientController.NetFx.dll, JetBrains.dotCover.TestRunnerClientController.NetFx.xml, JetBrains.dotCover.TestRunnerClientController.xml].
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #2:13   | Processing DLLs and components in package JetBrains.dotCover.OutOfProcess.
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #11:24  | Loaded and validated PrecalculatedPartCatalog for Subplatform Rider\Rider.Backend, files (95pcs)[JetBrains.ClrStack.Worker.deps.json, JetBrains.ClrStack.Worker.exe, JetBrains.ClrStack.Worker.exe.config, JetBrains.ClrStack.Worker.netcore.runtimeconfig.json, JetBrains.ClrStack.Worker.windows.runtimeconfig.json, JetBrains.ClrStack.Worker.xml, JetBrains.ClrStack.Worker32c.exe, JetBrains.ClrStack.Worker64ac.exe, JetBrains.ClrStack.Worker64c.exe, JetBrains.EntityFramework.Features.dll, JetBrains.EntityFramework.Features.xml, JetBrains.EntityFramework.Runner620.exe, JetBrains.EntityFramework.Runner620.exe.config, JetBrains.EntityFramework.Runner620.xml, JetBrains.IisExpress.Worker.exe, JetBrains.IisExpress.Worker.exe.config, JetBrains.IisExpress.Worker.xml, JetBrains.JITDebuggerLauncher.exe, JetBrains.JITDebuggerLauncher.exe.config, JetBrains.JITDebuggerLauncher.xml, JetBrains.ProcessEnumerator.Worker.deps.json, JetBrains.ProcessEnumerator.Worker.exe, JetBrains.ProcessEnumerator.Worker.exe.config, JetBrains.ProcessEnumerator.Worker.runtimeconfig.json, JetBrains.ProcessEnumerator.Worker.xml, JetBrains.ProcessEnumerator.Worker32.exe, JetBrains.ReSharper.Features.WinForms.Designer.Host.dll, JetBrains.ReSharper.Features.WinForms.Designer.Host.xml, JetBrains.ReSharper.Features.Xaml.Previewer.External.exe, JetBrains.ReSharper.Features.Xaml.Previewer.External.exe.config, JetBrains.ReSharper.Features.Xaml.Previewer.External.xml, JetBrains.ReSharper.Features.Xaml.Previewer.Host.dll, JetBrains.ReSharper.Features.Xaml.Previewer.Host.xml, JetBrains.Rider.AfterInstall.exe, JetBrains.Rider.AfterInstall.exe.config, JetBrains.Rider.AfterInstall.xml, JetBrains.Rider.Backend.EnvironmentAnalyzer.deps.json, JetBrains.Rider.Backend.EnvironmentAnalyzer.exe, JetBrains.Rider.Backend.EnvironmentAnalyzer.exe.config, JetBrains.Rider.Backend.EnvironmentAnalyzer.ni.runtimeconfig.json, JetBrains.Rider.Backend.EnvironmentAnalyzer.runtimeconfig.json, JetBrains.Rider.Backend.EnvironmentAnalyzer.xml, JetBrains.Rider.Backend.WebServices.dll, JetBrains.Rider.Backend.WebServices.xml, JetBrains.Rider.DotNetIpc.Abstractions.dll, JetBrains.Rider.DotNetIpc.Abstractions.xml, JetBrains.Rider.DotNetIpc.Protocol.dll, JetBrains.Rider.DotNetIpc.Protocol.xml, JetBrains.Rider.MacAgent.deps.json, JetBrains.Rider.MacAgent.exe, JetBrains.Rider.MacAgent.runtimeconfig.json, JetBrains.Rider.MacAgent.xml, JetBrains.Rider.Roslyn.Host.dll, JetBrains.Rider.Roslyn.Host.xml, JetBrains.Rider.Test.Framework.dll, JetBrains.Rider.Test.Framework.xml, linux-arm64\JetBrains.ProcessEnumerator.Worker, linux-arm64\Rider.Backend, linux-x64\JetBrains.ProcessEnumerator.Worker, linux-x64\Rider.Backend, macos-arm64\JetBrains.ProcessEnumerator.Worker, macos-arm64\Rider.Backend, macos-x64\JetBrains.ProcessEnumerator.Worker, macos-x64\Rider.Backend, Rider.Backend.Crossgen.Version.txt, Rider.Backend.deps.json, Rider.Backend.exe, Rider.Backend.exe.config, Rider.Backend.netcore.runtimeconfig.json, Rider.Backend.ni.netcore.runtimeconfig.json, Rider.Backend.ni.windows.runtimeconfig.json, Rider.Backend.sh, Rider.Backend.windows.launcher.runtimeconfig.json, Rider.Backend.windows.runtimeconfig.json, Rider.Backend.xml, Rider.Backend64.exe, Rider.Backend64.exe.config, RiderJITDebuggerLauncher32.exe, RiderJITDebuggerLauncher64.exe, RiderJITDebuggerLauncher64a.exe, RiderWinFormsDesignerLauncher32.exe, RiderWinFormsDesignerLauncher64.exe, RiderWinFormsDesignerLauncher64a.exe, RiderWpfPreviewerLauncher32.exe, RiderWpfPreviewerLauncher64.exe, RiderWpfPreviewerLauncher64a.exe, Scripts\dotnet-sdk.cmd, windows-arm64\JetBrains.ProcessEnumerator.Worker.exe, windows-arm64\JetBrains.ProcessEnumerator.Worker.ni.exe, windows-arm64\Rider.Backend.exe, windows-arm64\Rider.Backend.ni.exe, windows-x64\JetBrains.ProcessEnumerator.Worker.exe, windows-x64\JetBrains.ProcessEnumerator.Worker.ni.exe, windows-x64\Rider.Backend.exe, windows-x64\Rider.Backend.ni.exe].
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Loaded and validated PrecalculatedPartCatalog for Subplatform dotCover\EntryPoints.Legacy, files (2pcs)[JetBrains.dotCover.EntryPoints.Legacy.dll, JetBrains.dotCover.EntryPoints.Legacy.xml].
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #11:24  | Processing DLLs and components in package JetBrains.dotCover.ViewModels.
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #9:20   | Processing DLLs and components in package JetBrains.Platform.Standalone.Avalonia.Shell.
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Loaded and validated PrecalculatedPartCatalog for Subplatform dotCover\EntryPoints.Rider, files (2pcs)[JetBrains.dotCover.EntryPoints.Rider.dll, JetBrains.dotCover.EntryPoints.Rider.xml].
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #1:12   | Processing DLLs and components in package JetBrains.Platform.Standalone.Shell.
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Loaded and validated PrecalculatedPartCatalog for Subplatform dotCover\Model, files (6pcs)[JetBrains.dotCover.Model.dll, JetBrains.dotCover.Model.Interface.dll, JetBrains.dotCover.Model.Interface.xml, JetBrains.dotCover.Model.xml, JetBrains.dotCover.Resources.dll, JetBrains.dotCover.Resources.xml].
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #12:25  | Processing DLLs and components in package JetBrains.Profilers.Combined.Ide.Rider.dotTrace.
12:02:47.528 |V| LoadedDeployedPackages        | JetPool(S) #11:24  | Loaded non-validated PrecalculatedPartCatalog for Subplatform dotCover\ViewModels, validation pending.
